snapshot_date,signal_price_date,baostock_code,symbol,stock_name,industry,close,momentum_20,momentum_60,momentum_120,momentum_12_1,reversal_5_score,volatility_20,downside_volatility_60,drawdown_60,trend_60,liquidity_amount_20,turnover_20,turnover_stability_20,amihud_liquidity_score_20,value_pe_score,value_pb_score,value_ps_score,value_pcf_score,log_float_market_cap
2025-08-31,2025-08-29,sz.000725,000725.SZ,京东方A,C39计算机、通信和其他电子设备制造业,4.1921753400,0.0496277916,0.0872626153,-0.0308111529,0.0768523150,-0.0119617225,0.1997627037,0.0782947324,0.0000000000,0.0559713285,7.8716919291,1.7532900000,-0.8563694074,-0.0003647929,-3.2259055384,-0.1739600298,0.2649543158,,25.7097544876
2025-08-31,2025-08-29,sz.000768,000768.SZ,中航西飞,C37铁路、船舶、航空航天和其他运输设备制造业,28.6750675200,0.0388489209,0.1753960261,0.1520654182,0.1085425669,0.0051670685,0.2399256828,0.1351960160,-0.0226734349,0.0478994031,7.0215017070,1.4126300000,-0.4147011722,-0.0010585473,-4.3323194370,-1.3191532562,-0.6411573278,,25.0878141119
2025-08-31,2025-08-29,sz.000776,000776.SZ,广发证券,J67资本市场服务,21.2705982400,0.1313340228,0.3612968246,0.4428693792,0.6555209211,0.0240856378,0.3513485274,0.1211863689,-0.0240856378,0.1762857459,7.4457037660,1.3843800000,-0.5246611354,-0.0008605251,-2.7297995597,-0.2989824816,-1.7304502173,-1.7516013168,25.5065755492
2025-08-31,2025-08-29,sz.000786,000786.SZ,北新建材,C30非金属矿物制品业,25.8374832000,0.0229885057,-0.0233854997,-0.0670700521,0.0637191280,-0.0037593985,0.1767843052,0.1258490107,-0.0481283422,0.0039232134,6.1412063156,1.0714850000,-0.3145003745,-0.0017206174,-2.5963978593,-0.5452270505,-0.5594117671,-3.2206577563,24.4543166035
2025-08-31,2025-08-29,sz.000792,000792.SZ,盐湖股份,C26化学原料和化学制品制造业,20.2800000000,0.1272929405,0.2305825243,0.2107462687,0.2813390313,-0.0491464046,0.2866377828,0.1163275058,0.0000000000,0.1289768879,7.2665930522,1.3996300000,-0.6596523878,-0.0008862261,-3.0919347370,-1.0459338248,-1.9330315751,,25.3489913816
2025-08-31,2025-08-29,sz.000800,000800.SZ,一汽解放,C36汽车制造业,7.1040183500,0.0258249641,0.0302916657,-0.1031458601,-0.1135812842,0.0178571429,0.3020666712,0.1145287295,-0.0517241379,0.0179439055,5.4355091772,0.6387700000,-0.7065942349,-0.0042003157,-5.5611195044,-0.2971743776,0.3552174352,-4.1204253004,24.2688796823
2025-08-31,2025-08-29,sz.000807,000807.SZ,云铝股份,C32有色金属冶炼和压延加工业,18.8503956900,0.2366071429,0.3336081747,0.0575404986,0.3868966819,-0.1124497992,0.3114711942,0.1679009538,0.0000000000,0.1857761036,6.5794027670,1.1859100000,-0.4193235052,-0.0020156445,-2.6691831001,-0.7847646416,-0.1328065050,-4.4558038629,24.7875782794
2025-08-31,2025-08-29,sz.000858,000858.SZ,五粮液,C15酒、饮料和精制茶制造业,122.3083139100,0.0704958678,0.0622576853,-0.0142595411,0.0134752042,-0.0297320932,0.2021898250,0.1035835617,-0.0030785808,0.0681693014,8.0262387885,0.6269850000,-0.3070042693,-0.0002417902,-2.7454575403,-1.2751225481,-1.7060316318,-3.2577842200,26.8411719980
2025-08-31,2025-08-29,sz.000876,000876.SZ,新希望,C13农副食品加工业,9.8800000000,0.0280957336,0.0365970700,0.0111850888,0.0009323357,0.0110110110,0.1488096245,0.0916809277,-0.0389105058,0.0187209141,5.9296623229,0.8392400000,-0.4440906349,-0.0019692560,-2.7468935995,-0.6932521750,0.8451032703,,24.5059241413
2025-08-31,2025-08-29,sz.000895,000895.SZ,双汇发展,C13农副食品加工业,24.5266769800,0.0456982364,0.0490892319,0.0089374674,0.1359160667,-0.0198139911,0.1200553181,0.0614928782,0.0000000000,0.0382269539,5.7592470961,0.3643000000,-0.1310752014,-0.0015717015,-2.8576474440,-1.4332514176,-0.3668497051,-4.1662532785,25.1393650567
2025-08-31,2025-08-29,sz.000938,000938.SZ,紫光股份,C39计算机、通信和其他电子设备制造业,27.8339607000,0.1387755102,0.1310377074,-0.0619553175,0.2255309496,0.0210526316,0.3722190785,0.1172529130,-0.0251572327,0.1256231446,7.8853484167,3.4536700000,-1.7758137779,-0.0007038038,-3.9691566656,-1.7633407901,0.0370437245,,25.0220116401
2025-08-31,2025-08-29,sz.000963,000963.SZ,华东医药,F52零售业,43.0209704000,0.0130345301,0.0283194058,0.3204885963,0.5729196050,0.0291474907,0.3123947733,0.1681437728,-0.0405024908,0.0350991288,6.3824013208,0.7603600000,-0.2629173442,-0.0023636108,-3.0634439113,-1.1852641844,-0.6007078260,,25.0411170951
2025-08-31,2025-08-29,sz.000975,000975.SZ,山金国际,B09有色金属矿采选业,19.2959955500,0.0899500278,-0.0320512821,0.1951819759,0.0647266188,-0.0762061404,0.2867412843,0.1480458240,-0.0616634799,0.0328679669,6.4532356531,1.3459950000,-0.4130966517,-0.0018545878,-3.0073936645,-1.3902278647,-1.2055533546,-2.9044070781,24.5505460955
2025-08-31,2025-08-29,sz.000977,000977.SZ,浪潮信息,C39计算机、通信和其他电子设备制造业,67.1127989000,0.2412199630,0.2933359014,0.1239070669,0.6339663499,0.0153958944,0.4764617164,0.1415519275,-0.0289226320,0.2243074716,8.8164250098,7.2456150000,-3.8502949894,-0.0003737137,-3.6780566988,-1.5768165754,0.4352544369,-2.9438637085,25.1910611554
2025-08-31,2025-08-29,sz.000983,000983.SZ,山西焦煤,B06煤炭开采和洗选业,6.9220052400,-0.0014144272,0.1637010695,0.0730008391,-0.0968182252,0.0328767123,0.2600914073,0.1831782774,-0.1029224905,0.0361735066,6.2574920891,1.5390700000,-0.4335405343,-0.0023846832,-2.9228488436,-0.0928243655,0.0413856950,,24.2261800874
2025-08-31,2025-08-29,sz.000999,000999.SZ,华润三九,C27医药制造业,29.2286844600,-0.0330473467,-0.0691342918,-0.0427972802,-0.0064847574,0.0097624471,0.1642310139,0.0986452324,-0.0803868238,-0.0292377139,6.3235638388,1.0819850000,-0.5024152175,-0.0011960885,-2.9038345597,-0.8674126238,-0.5844109737,,24.6269553773
2025-08-31,2025-08-29,sz.001289,001289.SZ,龙源电力,D44电力、热力生产和供应业,16.4989824700,0.0325382771,0.0213082535,0.0630598488,-0.0449241540,0.0047761194,0.1017361050,0.0954585071,-0.0161436790,0.0177551259,4.3705954777,0.0928100000,-0.0262350489,-0.0061745399,-3.1782313563,-0.6218896037,-1.4257785011,,25.1433749064
2025-08-31,2025-08-29,sz.001391,001391.SZ,国货航,G56航空运输业,6.6930768000,0.0148367953,-0.0171931777,0.0116281368,,0.0058139535,0.1069695919,0.0905192310,-0.0241437210,0.0032103076,5.4229769638,3.8402150000,-1.6894075266,-0.0023444345,-3.4978365870,-1.1862842807,-1.3092189134,-4.1127536046,22.4676781339
2025-08-31,2025-08-29,sz.001965,001965.SZ,招商公路,G54道路运输业,10.0500326100,-0.0638489209,-0.1400141095,-0.2010781964,-0.0985844338,0.0501824818,0.1940941578,0.1033027894,-0.1310198886,-0.0868163735,5.3148532445,0.2692950000,-0.1286106997,-0.0050518544,-2.6300307841,-0.0850679063,-1.7457767854,-3.4563556707,25.0163664199
2025-08-31,2025-08-29,sz.001979,001979.SZ,招商蛇口,K70房地产业,9.0843579000,0.0565819861,0.0797356629,-0.0399886201,-0.0011542775,0.0021810251,0.2168869959,0.1499422313,-0.0276301807,0.0377058102,6.3138037477,0.7158300000,-0.4041690554,-0.0015188741,-3.0141985672,0.1708915292,0.7705640055,-2.9102449165,25.0522598541
2025-08-31,2025-08-29,sz.002001,002001.SZ,新和成,C27医药制造业,24.0426681000,0.1191011236,0.1411549038,0.1572985037,0.1416734123,-0.0331950207,0.1744211875,0.0783378488,-0.0040000000,0.1152999142,6.5961445236,1.0221850000,-0.3430043291,-0.0012785003,-2.3542457999,-0.9204225840,-1.2080294649,-4.7256364541,24.9304610904
2025-08-31,2025-08-29,sz.002027,002027.SZ,分众传媒,L72商务服务业,7.7487841500,0.1384575837,0.1728143283,0.3033256789,0.3082845194,-0.0284653465,0.2915325528,0.1106130651,0.0000000000,0.1200615357,7.0596714326,0.9991300000,-0.2357390375,-0.0011955361,-3.1292900533,-1.8870337393,-2.2706990949,,25.3900247001
2025-08-31,2025-08-29,sz.002028,002028.SZ,思源电气,C38电气机械和器材制造业,87.2305032000,0.1109701966,0.2035417411,0.1918316052,0.1937752314,-0.0397626113,0.3369311632,0.1639581024,0.0000000000,0.1257921727,6.2027221949,0.9790900000,-0.3711732932,-0.0029225789,-3.3242989866,-1.6287955388,-1.3437085724,-4.6462960447,24.6572417370
2025-08-31,2025-08-29,sz.002049,002049.SZ,紫光国微,C39计算机、通信和其他电子设备制造业,81.2737377600,0.1310316140,0.2697664105,0.1761489675,0.4520485071,0.0134252540,0.3557003286,0.1140620024,-0.0233477011,0.1664256001,8.0104422060,4.4625050000,-1.4402279492,-0.0006359038,-4.1129865980,-1.6967465286,-2.5005821447,,24.9248724483
2025-08-31,2025-08-29,sz.002050,002050.SZ,三花智控,C34通用设备制造业,31.5978938800,0.2117065754,0.2191204589,0.0151160430,0.6086568885,-0.0323834197,0.3337946931,0.1397887932,0.0000000000,0.1736337364,8.0736857432,2.9470250000,-1.3818477263,-0.0005952974,-3.5923167903,-1.5296496224,-1.4803494354,-2.7296879409,25.3761989849
2025-08-31,2025-08-29,sz.002074,002074.SZ,国轩高科,C38电气机械和器材制造业,36.3310493000,0.2671994441,0.4484227797,0.5900547334,0.5649027310,-0.1472161057,0.4518636625,0.1548985663,0.0000000000,0.2231771318,7.5783427108,3.5976750000,-1.4692157639,-0.0009351363,-3.9735768895,-0.9328665901,-0.5780325815,-3.7117459125,24.6856871620
2025-08-31,2025-08-29,sz.002129,002129.SZ,TCL中环,C38电气机械和器材制造业,8.3800000000,0.0169902913,0.1173333333,-0.0647321429,0.0012150668,0.0082840237,0.2355124580,0.1397876819,-0.0498866213,0.0404121919,6.4348923769,1.8517450000,-0.7572881427,-0.0020166182,,-0.2387278823,-0.2801490201,-2.1942236346,24.2291267191
2025-08-31,2025-08-29,sz.002142,002142.SZ,宁波银行,J66货币金融服务,27.1466523000,-0.0091292135,0.0954289280,0.1829743636,0.4576018583,-0.0107449857,0.1654054731,0.1077435023,-0.0385008518,0.0279143693,6.7854550539,0.4746900000,-0.1677128056,-0.0010514165,-1.8865510297,0.1658881283,-0.9884208637,-2.1735961677,25.9115510898
2025-08-31,2025-08-29,sz.002179,002179.SZ,中航光电,C39计算机、通信和其他电子设备制造业,41.2885822500,0.1094909862,0.0645206887,0.0286437276,0.0180552664,-0.0108695652,0.2385079694,0.1031617915,-0.0054657795,0.0653968095,7.0030890040,1.2995150000,-0.6315558310,-0.0010949680,-3.3081094342,-1.2941911335,-1.4161351624,,25.1561624381
2025-08-31,2025-08-29,sz.002180,002180.SZ,纳思达,C39计算机、通信和其他电子设备制造业,24.9500000000,0.0685224839,0.1044710049,-0.1120996441,-0.0139358108,0.0602636535,0.3670769191,0.1322238750,-0.0602636535,0.0499884270,6.0612849711,1.2569900000,-0.7587110662,-0.0036965881,,-1.2979302514,-0.3127736298,,24.2234803877
2025-08-31,2025-08-29,sz.002230,002230.SZ,科大讯飞,I65软件和信息技术服务业,53.2264947500,0.0972850679,0.0962374090,0.0208802452,0.4049433590,-0.0216392187,0.1693748138,0.0896986610,-0.0065176909,0.1008867860,7.9912949228,2.6338000000,-1.6257166067,-0.0003778362,-5.1407211652,-1.9320211418,-1.5988027591,-4.9285914277,25.4037779696
2025-08-31,2025-08-29,sz.002236,002236.SZ,大华股份,C39计算机、通信和其他电子设备制造业,18.8462749400,0.1812652068,0.2504829363,0.0321255525,0.2335963346,-0.0407288317,0.3187374317,0.0670066241,-0.0030800821,0.1790896764,7.3411619440,3.9870150000,-2.8166946512,-0.0009901343,-2.8831610453,-0.5427166557,-0.6750982746,,24.3042195277
2025-08-31,2025-08-29,sz.002241,002241.SZ,歌尔股份,C39计算机、通信和其他电子设备制造业,36.2760184800,0.6048951049,0.6759470561,0.3165205566,0.1374270081,-0.2293270840,0.4934661170,0.1358943852,0.0000000000,0.4944852193,8.5084581266,5.5260500000,-2.4614150525,-0.0005449109,-3.8039397420,-1.3306008738,-0.2674505382,-4.5703346224,25.1386283378
2025-08-31,2025-08-29,sz.002252,002252.SZ,上海莱士,C27医药制造业,6.8137249600,-0.0043415340,-0.0128638621,0.0146773811,-0.0937986113,0.0157367668,0.1342913639,0.0676430944,-0.0417827298,-0.0051443098,5.9789413104,0.8503800000,-0.4322580779,-0.0011037714,-3.1270005949,-0.3401888927,-1.7263585319,,24.5431798138
2025-08-31,2025-08-29,sz.002304,002304.SZ,洋河股份,C15酒、饮料和精制茶制造业,71.1978725500,0.0837243402,0.1405746497,-0.0163770977,-0.0785541244,-0.0242516630,0.2592763541,0.1025895338,-0.0068529965,0.0950598880,6.3891971601,0.5481750000,-0.3850852740,-0.0016352691,-3.5909908706,-0.8221404791,-1.6778304971,,25.3421582930
2025-08-31,2025-08-29,sz.002311,002311.SZ,海大集团,C13农副食品加工业,59.7161310000,0.0844648210,0.0146783370,0.2275520880,0.4392447624,-0.0063819342,0.1889470465,0.1308228380,-0.0133162201,0.0563990072,6.1294766072,0.4653800000,-0.1200786216,-0.0021788566,-3.0151817993,-1.4333997736,0.1688033410,,25.2736546542
2025-08-31,2025-08-29,sz.002352,002352.SZ,顺丰控股,G60邮政业,43.5597318100,-0.0346545376,-0.0407069165,0.0676517707,0.3985918672,0.0699081803,0.3358778003,0.1923870259,-0.1126065953,-0.0638813613,7.1576455644,0.5743300000,-0.6995212379,-0.0008648049,-3.0072799913,-0.8562765737,0.2789364273,,26.1131387074
2025-08-31,2025-08-29,sz.002371,002371.SZ,北方华创,C35专用设备制造业,372.1636325000,0.1294724075,0.1709760059,0.0840719587,0.4215466542,0.0284298383,0.4547232509,0.1823407141,-0.0615473761,0.1185483968,8.2364263235,1.4518100000,-0.8472317255,-0.0005127264,-3.7957401689,-2.0737087657,-2.0819336837,-5.5179681292,26.2295658264
2025-08-31,2025-08-29,sz.002415,002415.SZ,海康威视,C39计算机、通信和其他电子设备制造业,29.6422024500,0.0707660598,0.0917688266,-0.0480533341,0.0869201090,-0.0025731747,0.1972903315,0.0710799485,-0.0035166240,0.0902222766,7.7705987155,0.8644950000,-0.2489249823,-0.0004417757,-3.1309041761,-1.2984962202,-1.1285393079,,26.2743372484
2025-08-31,2025-08-29,sz.002422,002422.SZ,科伦药业,C27医药制造业,35.8224604400,-0.0191014259,-0.0143894192,0.1917014670,0.2357923982,0.0298030867,0.3002725794,0.1977579478,-0.0672806344,0.0119344823,6.3464134710,1.1734550000,-0.3823172222,-0.0028195972,-3.3058769251,-0.9004040034,-1.1169569910,,24.5835586344
2025-08-31,2025-08-29,sz.002459,002459.SZ,晶澳科技,C38电气机械和器材制造业,12.6600000000,0.1323792487,0.3554603854,0.0343137255,0.0409683426,-0.0317848411,0.3916005580,0.1919892549,0.0000000000,0.1521834757,6.6611589363,1.9913500000,-0.9115214162,-0.0024034973,,-0.5454415202,0.3019229947,-2.9741257242,24.3839012738
2025-08-31,2025-08-29,sz.002460,002460.SZ,赣锋锂业,C32有色金属冶炼和压延加工业,39.8060683200,0.1033720287,0.2855765762,0.0863487784,0.3677281990,-0.0422976501,0.4477286099,0.1474369485,-0.0145643051,0.1235471781,7.5235057631,3.9697400000,-1.9040273404,-0.0008393617,,-0.6941881386,-1.5153641280,-4.0122981304,24.5599989464
2025-08-31,2025-08-29,sz.002463,002463.SZ,沪电股份,C39计算机、通信和其他电子设备制造业,68.4711583500,0.2774373259,0.9415749365,1.0955457436,0.6833197391,-0.2365630056,0.6247812454,0.2181875001,0.0000000000,0.3922846503,8.3353266379,3.8510550000,-1.1069975783,-0.0005914821,-3.7446827544,-2.3408043433,-2.0874854773,-5.7543919987,25.3797458003
2025-08-31,2025-08-29,sz.002466,002466.SZ,天齐锂业,C32有色金属冶炼和压延加工业,43.9600000000,0.1492810458,0.4489123270,0.3276955603,0.4166666667,-0.0199535963,0.4723732742,0.1596178195,-0.0418482999,0.2003877504,7.9564116186,4.4994350000,-1.9037733637,-0.0006653162,,-0.5459856033,-1.7089336841,,24.8753194320
2025-08-31,2025-08-29,sz.002475,002475.SZ,立讯精密,C39计算机、通信和其他电子设备制造业,45.7256386400,0.2549126638,0.4763285369,0.1133785162,0.0037068349,-0.0768149883,0.3498772724,0.1092889006,-0.0026030369,0.2522231167,8.5901559434,1.8082850000,-0.6929649655,-0.0003186070,-3.1275224824,-1.5027796662,-0.1406406866,-2.8556443481,26.3567377867
2025-08-31,2025-08-29,sz.002493,002493.SZ,荣盛石化,C26化学原料和化学制品制造业,9.9310123800,0.0938864629,0.1691948658,0.1544330528,0.0399347520,-0.0000000000,0.3491315593,0.1322052815,-0.0137795276,0.1240114420,5.9200983817,0.4098550000,-0.2897338224,-0.0041968578,-5.3640452504,-0.8339446735,1.1428181269,,25.1706687441
2025-08-31,2025-08-29,sz.002594,002594.SZ,比亚迪,C36汽车制造业,113.6331874800,0.0780718336,-0.0380626775,-0.0284541004,0.3874619572,-0.0307247425,0.2679076448,0.1479802260,-0.0434571159,0.0402127029,8.6225535902,1.4668100000,-0.6132546710,-0.0002123927,-3.1437744918,-1.5607359944,-0.2345162365,-3.5443617899,26.6411238756
2025-08-31,2025-08-29,sz.002600,002600.SZ,领益智造,C39计算机、通信和其他电子设备制造业,15.5013831000,0.6928104575,0.8456057007,0.5439044284,0.3592976848,-0.2603406326,0.8208684188,0.1997498412,-0.0442804428,0.5952368732,8.5878346112,6.1172100000,-3.7811059043,-0.0008503311,-4.0693125425,-1.6767636083,-0.8642337776,-4.4027652821,25.0143306275
2025-08-31,2025-08-29,sz.002601,002601.SZ,龙佰集团,C26化学原料和化学制品制造业,18.4850966300,0.0808139535,0.1591195539,0.0312296139,0.1334345906,-0.0136314068,0.2453435048,0.1010327446,-0.0332813313,0.0928005607,6.0071079018,1.1237250000,-0.5777206517,-0.0034501695,-3.1867459855,-0.6472869948,-0.4936908586,-4.0871089818,24.2753926909
2025-08-31,2025-08-29,sz.002648,002648.SZ,卫星化学,C26化学原料和化学制品制造业,19.6636500200,0.0452653486,0.2146311821,-0.0540532293,0.2406651300,-0.0100553042,0.2532290274,0.1181822691,-0.0233349538,0.1106708806,7.0128574508,1.6904000000,-0.7131710993,-0.0010695378,-2.3037913652,-0.7770498137,-0.3085664674,-2.6822726635,24.8630385269
2025-08-31,2025-08-29,sz.002709,002709.SZ,天赐材料,C39计算机、通信和其他电子设备制造业,21.3049021500,0.1362916006,0.2491289199,0.0597531540,0.3118691329,-0.0538951494,0.3707763552,0.1239186088,0.0000000000,0.1371025295,6.8252435337,3.2803850000,-1.3852608321,-0.0017726350,-4.3828333592,-1.1610827353,-1.0719311586,,24.0479651461
2025-08-31,2025-08-29,sz.002714,002714.SZ,牧原股份,A03畜牧业,53.4248023200,0.1997380485,0.3539666068,0.5095443415,0.0835566316,-0.0915590864,0.3270429880,0.0935115493,-0.0018162005,0.1995191970,7.7239457138,1.1870900000,-0.7144341036,-0.0004874964,-2.3873973621,-1.3552509624,-0.6448598899,-5.1013207844,25.8811936965
2025-08-31,2025-08-29,sz.002736,002736.SZ,国信证券,J67资本市场服务,14.2069175500,0.1141998497,0.3660459815,0.4571157136,0.5394138545,0.0080267559,0.3137267132,0.1263315188,-0.0456885457,0.1634304070,6.6668785475,0.5724300000,-0.1933977823,-0.0016709756,-2.7278749850,-0.4573419322,-1.8647176020,-1.6802059274,25.5888587484
2025-08-31,2025-08-29,sz.002916,002916.SZ,深南电路,C39计算机、通信和其他电子设备制造业,196.8068520000,0.4613624622,1.1549847627,0.9898852993,0.6873217903,-0.3207043757,0.6344466925,0.2255872273,0.0000000000,0.5516613094,7.5815777082,1.9536550000,-0.4588003367,-0.0013198614,-4.0718571040,-2.1604581211,-1.8851886386,,25.2884439237
2025-08-31,2025-08-29,sz.002920,002920.SZ,德赛西威,C39计算机、通信和其他电子设备制造业,125.6270691400,0.2352312476,0.2247591522,0.0504920383,0.1839879074,-0.0667058231,0.3911639630,0.1306454659,-0.0125825243,0.2022355737,7.0907937430,1.8641000000,-0.9153730226,-0.0016646852,-3.3854509210,-1.9907484332,-0.8363167885,-6.1495303642,24.8492938641
2025-08-31,2025-08-29,sz.002938,002938.SZ,鹏鼎控股,C39计算机、通信和其他电子设备制造业,59.2384780000,0.1611650485,1.1005207210,0.5833287116,0.6030150502,-0.1522157996,0.6989883046,0.2655760517,0.0000000000,0.3979810058,7.7034945226,1.8372150000,-0.3073611869,-0.0014159564,-3.5283046923,-1.4902371723,-1.2839459711,-3.9449968436,25.5012113858
2025-08-31,2025-08-29,sz.003816,003816.SZ,中国广核,D44电力、热力生产和供应业,3.7518374400,0.0463215259,0.0751929632,0.0811006169,-0.2213268353,-0.0378378378,0.1525834494,0.0772837087,0.0000000000,0.0435735214,6.3458391355,0.3862500000,-0.2032331990,-0.0010953867,-2.9999732678,-0.4741319709,-0.8061668896,-6.3850939420,25.6805206083
2025-08-31,2025-08-29,sz.300014,300014.SZ,亿纬锂能,C38电气机械和器材制造业,56.8125460000,0.3027334852,0.2658255865,0.1717982012,0.1749583016,-0.1791752577,0.3841041182,0.1582493135,0.0000000000,0.2486263436,7.7881373084,2.6287350000,-1.4295414463,-0.0006489417,-3.4970126763,-1.1110792521,-0.7525315041,,25.1899287585
2025-08-31,2025-08-29,sz.300015,300015.SZ,爱尔眼科,Q84卫生,13.1608234000,0.0419906687,0.0833336365,-0.0120691074,0.2152193708,-0.0000000000,0.2281324663,0.1197331178,-0.0310918294,0.0566605507,7.2722368909,1.3714000000,-0.5512743400,-0.0006770437,-3.5590417173,-1.7519040213,-1.7394663770,,25.3459831147
2025-08-31,2025-08-29,sz.300033,300033.SZ,同花顺,J69其他金融业,290.1304569800,0.4202131317,0.6558717435,0.3355430790,1.8743096836,-0.0307369892,0.7577169719,0.1663191403,0.0000000000,0.3848206265,8.7111399469,6.0785300000,-2.6141067274,-0.0004697942,-4.7290628487,-3.4779411770,-3.8821555816,-4.9086881832,25.0044361316
2025-08-31,2025-08-29,sz.300059,300059.SZ,东方财富,J67资本市场服务,28.7665196700,0.2477341390,0.3839157492,0.2385782646,1.1779022864,-0.0380610413,0.4647234944,0.1426434842,0.0000000000,0.2136010635,9.8415566416,5.2946650000,-3.2393834846,-0.0001179175,-3.7155548071,-1.6749746852,-3.5205989290,-2.1919943681,26.5994339458
2025-08-31,2025-08-29,sz.300122,300122.SZ,智飞生物,C27医药制造业,22.5100000000,-0.0561844864,0.1543589744,-0.0999600160,-0.0356299791,0.0280656304,0.3098555427,0.1787252464,-0.1017557861,0.0467252056,6.9850819153,3.2572050000,-1.0864175167,-0.0013719419,,-0.5778822219,-1.4428377247,,24.2179397845
2025-08-31,2025-08-29,sz.300124,300124.SZ,汇川技术,C38电气机械和器材制造业,74.5354772700,0.1832518530,0.1703322415,-0.0155806914,0.5017981432,-0.0764705882,0.1873473735,0.0909274322,0.0000000000,0.1486879574,7.9606043987,1.7398450000,-0.7448662631,-0.0004792964,-3.6731968220,-1.9004380739,-1.5869536247,,25.8000525416
2025-08-31,2025-08-29,sz.300274,300274.SZ,阳光电源,C38电气机械和器材制造业,98.7481602900,0.3262948207,0.6704385668,0.4993012232,0.1149713999,-0.0205395463,0.5972202703,0.1867117960,-0.0266081871,0.3089404139,8.7503585291,4.3695500000,-1.4848786034,-0.0005298463,-2.7074460853,-1.5826086037,-0.8290521291,-4.2536866292,25.7122131098
2025-08-31,2025-08-29,sz.300308,300308.SZ,中际旭创,C39计算机、通信和其他电子设备制造业,354.1370464800,0.6850401177,2.4446105351,2.4853771503,0.8373210545,-0.2725708139,0.8487072361,0.1807234767,-0.0114475114,0.8825745409,9.3263483441,3.8355850000,-0.8145264037,-0.0003433634,-4.0591345514,-2.8496918250,-2.6503316775,-4.6164837259,26.3665597418
2025-08-31,2025-08-29,sz.300316,300316.SZ,晶盛机电,C35专用设备制造业,30.0903813700,0.0597119775,0.1087835355,-0.0788701426,0.0761699139,0.0098457499,0.2874497303,0.1181039441,-0.0166232073,0.0756751939,6.2891487103,1.4804950000,-0.6229649872,-0.0027106995,-3.6254396092,-0.8346072455,-1.0941570455,-5.1635054001,24.3051167827
2025-08-31,2025-08-29,sz.300347,300347.SZ,泰格医药,M73研究和试验发展,63.3350934600,-0.0522310103,0.2768375587,0.1252454300,0.2813799171,0.0438121048,0.3243448043,0.1626202411,-0.0908960779,0.0683311296,6.7750905244,2.3236050000,-0.6920149546,-0.0018018253,-5.2202074573,-0.9799503669,-2.1304848798,,24.3497966963
2025-08-31,2025-08-29,sz.300394,300394.SZ,天孚通信,C39计算机、通信和其他电子设备制造业,141.1728962300,0.8402855024,2.0875556503,2.1619587902,0.7983220536,-0.6153783564,1.0179295476,0.2568207410,0.0000000000,1.0689906727,8.6271044287,5.6131500000,-1.7472729951,-0.0008353362,-4.5763271872,-3.4943424314,-3.6156556448,-6.4659321278,24.8656318068
2025-08-31,2025-08-29,sz.300408,300408.SZ,三环集团,C39计算机、通信和其他电子设备制造业,43.9894369200,0.3148974130,0.3510293888,0.1103248972,0.1048734483,-0.0107428571,0.6033394333,0.1330015633,0.0000000000,0.2628801671,7.4179227397,2.1351700000,-1.6827642147,-0.0013570142,-3.5633575852,-1.4299506552,-2.3482593602,,25.0907679618
2025-08-31,2025-08-29,sz.300413,300413.SZ,芒果超媒,I64互联网和相关服务,25.6243041600,0.1854545455,0.1822020352,-0.0493765020,0.0666431540,-0.0215432824,0.6991293019,0.1462050195,-0.0372831303,0.1569440657,6.7599656032,3.3720000000,-2.8867775033,-0.0022964782,-3.8264796486,-0.7572823391,-1.3161446600,-4.4529794426,23.9073217591
2025-08-31,2025-08-29,sz.300418,300418.SZ,昆仑万维,I64互联网和相关服务,42.0000000000,0.1640798226,0.2360211889,0.0521042084,0.2731122089,0.0536277603,0.8199479433,0.1789620195,-0.0536277603,0.1957579065,8.0530956598,6.3916800000,-3.8752321082,-0.0009180762,,-1.3350418554,-2.0344347615,-4.7052921343,24.5497387235
2025-08-31,2025-08-29,sz.300433,300433.SZ,蓝思科技,C39计算机、通信和其他电子设备制造业,30.7396976700,0.3900804290,0.4494773774,0.0918530485,0.3575973265,-0.0676046671,0.3952761210,0.1484835540,-0.0223130107,0.3069701543,8.0181558416,2.2511950000,-0.9106074268,-0.0007581562,-3.7399403715,-1.2356319236,-0.7983482835,,25.5373057960
2025-08-31,2025-08-29,sz.300442,300442.SZ,润泽科技,I65软件和信息技术服务业,58.3614296000,0.2239518472,0.3084613867,-0.1041629724,1.3107534382,0.0060677566,0.4440925245,0.2062270974,-0.0380097879,0.1811552624,7.5097916562,2.5198700000,-0.8286574761,-0.0011676894,-4.0341600508,-2.2003510183,-3.0215073732,-3.7431779434,25.1924284595
2025-08-31,2025-08-29,sz.300498,300498.SZ,温氏股份,A03畜牧业,17.5996253600,0.0508376661,0.0827380952,0.1228473575,-0.1124643953,-0.0271033315,0.1787432747,0.1058030017,-0.0209903122,0.0386372288,6.9469706441,0.9822450000,-0.4419106572,-0.0008028856,-2.3656172614,-1.0748006962,-0.1166366010,,25.3417408877
2025-08-31,2025-08-29,sz.300502,300502.SZ,新易盛,C39计算机、通信和其他电子设备制造业,254.0984758000,0.9451725644,2.5716434373,4.3913910951,1.7209904071,-0.3009020854,0.8715058849,0.1571640914,0.0000000000,1.0456862267,9.3917210595,5.3750000000,-1.4198359872,-0.0003579136,-4.0917017063,-3.3764689726,-3.0745726587,,25.7457755937
